Run	AccPico		AccFreq		AccTot
1	91.477273	80.492424	93.276515
2	91.666667	80.871212	92.992424
3	91.761364	81.060606	93.276515
4	91.571970	80.965909	92.897727
5	91.193182	80.681818	93.276515
6	91.382576	80.113636	93.181818
7	91.950758	80.397727	93.276515
8	91.666667	80.492424	93.181818
9	91.856061	80.776515	92.992424
10	91.856061	81.250000	93.181818
